profitability_id,so_id,product_id,quantity_sold,revenue,cost_of_goods_sold,gross_profit,gross_margin_pct,calculation_date
2045,SO-00005160,PRD-00000423,5,721.15,417.45,303.7,42.11,2025-03-26
2046,SO-00005167,PRD-00000222,15,1099.95,563.55,536.4000000000001,48.77,2023-12-01
2047,SO-00005168,PRD-00000361,15,204.3,104.4,99.9,48.9,2025-05-23
2048,SO-00005169,PRD-00000215,25,555.12,408.24,146.88,26.46,2024-02-21
2049,SO-00005171,PRD-00000245,15,1322.25,841.5,480.75,36.36,2024-07-10
2050,SO-00005173,PRD-00000279,10,229.2,144.9,84.29999999999998,36.78,2024-06-09
2051,SO-00005174,PRD-00000358,2,41.3,22.2,19.099999999999998,46.25,2024-05-29
2052,SO-00005179,PRD-00000297,50,195.57,138.48000000000002,57.089999999999975,29.19,2023-12-07
2053,SO-00005180,PRD-00000244,15,738.6,445.79999999999995,292.80000000000007,39.64,2023-11-05
2054,SO-00005186,PRD-00000361,25,340.5,174.0,166.5,48.9,2024-09-16
2055,SO-00005189,PRD-00000486,1,37.59,19.5,18.090000000000003,48.12,2023-12-13
2056,SO-00005191,PRD-00000144,25,8063.75,4420.0,3643.75,45.19,2024-03-10
2057,SO-00005194,PRD-00000055,15,409.2,231.9,177.29999999999998,43.33,2024-04-14
2058,SO-00005195,PRD-00000157,15,509.1,342.0,167.10000000000002,32.82,2024-07-20
2059,SO-00005198,PRD-00000064,2,671.0,393.84,277.16,41.31,2024-06-19
2060,SO-00005199,PRD-00000079,10,250.5,155.6,94.9,37.88,2024-01-08
2061,SO-00005200,PRD-00000201,2,23.08,14.98,8.099999999999998,35.1,2025-01-05
2062,SO-00005202,PRD-00000423,2,288.46,166.98,121.47999999999999,42.11,2024-10-24
2063,SO-00005204,PRD-00000292,2,12.26,8.28,3.9800000000000004,32.46,2024-02-01
2064,SO-00005205,PRD-00000006,20,651.16,466.40000000000003,184.75999999999993,28.37,2024-01-02
2065,SO-00005206,PRD-00000028,25,1684.97,1167.25,517.72,30.73,2025-04-01
2066,SO-00005207,PRD-00000467,25,2114.0,1269.5,844.5,39.95,2023-12-31
2067,SO-00005213,PRD-00000264,20,6865.0,3733.3999999999996,3131.6000000000004,45.62,2025-01-04
2068,SO-00005215,PRD-00000486,50,1879.5,975.0,904.5,48.12,2025-02-16
2069,SO-00005219,PRD-00000371,25,208.5,144.0,64.5,30.94,2023-12-29
2070,SO-00005221,PRD-00000311,1,124.56,71.2,53.36,42.84,2023-09-04
2071,SO-00005223,PRD-00000080,25,249.75,125.25,124.5,49.85,2025-03-31
2072,SO-00005224,PRD-00000447,1,90.85,61.27,29.57999999999999,32.56,2024-07-30
2073,SO-00005227,PRD-00000090,15,755.25,512.5500000000001,242.69999999999993,32.14,2023-12-24
2074,SO-00005229,PRD-00000378,2,34.46,24.62,9.84,28.55,2024-06-08
2075,SO-00005232,PRD-00000370,15,674.4,353.7,320.7,47.55,2024-02-17
2076,SO-00005236,PRD-00000224,1,307.3,189.72,117.58000000000001,38.26,2024-10-25
2077,SO-00005240,PRD-00000336,20,56.2,31.8,24.400000000000002,43.42,2024-11-21
2078,SO-00005242,PRD-00000031,10,1536.8,1010.6,526.1999999999999,34.24,2024-03-02
2079,SO-00005246,PRD-00000373,10,43.3,23.799999999999997,19.5,45.03,2023-12-08
2080,SO-00005250,PRD-00000300,1,9.01,5.73,3.2799999999999994,36.4,2025-04-04
2081,SO-00005254,PRD-00000046,5,140.2,86.25,53.94999999999999,38.48,2024-04-30
2082,SO-00005255,PRD-00000283,10,259.0,150.5,108.5,41.89,2024-10-26
2083,SO-00005256,PRD-00000478,50,939.45,544.5,394.95000000000005,42.04,2024-10-28
2084,SO-00005257,PRD-00000100,1,9.23,6.23,3.0,32.5,2023-09-20
2085,SO-00005259,PRD-00000499,25,1067.5,728.25,339.25,31.78,2024-01-16
2086,SO-00005260,PRD-00000017,15,50.16,37.5,12.659999999999997,25.24,2024-10-01
2087,SO-00005261,PRD-00000115,15,817.5,459.15,358.35,43.83,2024-03-29
2088,SO-00005264,PRD-00000339,20,848.76,629.8,218.96000000000004,25.8,2024-06-21
2089,SO-00005267,PRD-00000492,15,96.45,55.65,40.800000000000004,42.3,2024-12-08
2090,SO-00005268,PRD-00000365,2,149.96,98.82,51.140000000000015,34.1,2023-11-06
2091,SO-00005269,PRD-00000188,20,1736.4,1011.0,725.4000000000001,41.78,2024-07-10
2092,SO-00005271,PRD-00000192,2,146.68,80.38,66.30000000000001,45.2,2023-12-11
2093,SO-00005274,PRD-00000495,5,134.5,88.69999999999999,45.80000000000001,34.05,2025-05-20
2094,SO-00005283,PRD-00000086,20,779.4,493.6,285.79999999999995,36.67,2023-08-17
2095,SO-00005284,PRD-00000006,1,36.84,22.18,14.660000000000004,39.79,2025-05-26
2096,SO-00005287,PRD-00000156,15,677.55,378.15000000000003,299.3999999999999,44.19,2024-02-21
2097,SO-00005290,PRD-00000070,25,313.25,195.77,117.47999999999999,37.5,2023-11-03
2098,SO-00005291,PRD-00000384,10,3468.9,2121.1000000000004,1347.7999999999997,38.85,2024-01-09
2099,SO-00005292,PRD-00000153,15,247.35,130.8,116.54999999999998,47.12,2023-10-04
2100,SO-00005294,PRD-00000208,50,950.51,686.76,263.75,27.75,2024-06-01
2101,SO-00005295,PRD-00000117,20,606.4,414.4,192.0,31.66,2025-04-06
2102,SO-00005298,PRD-00000334,1,12.12,6.48,5.639999999999999,46.53,2024-05-02
2103,SO-00005301,PRD-00000150,5,73.4,40.949999999999996,32.45000000000001,44.21,2024-05-23
2104,SO-00005304,PRD-00000260,20,169.0,117.2,51.8,30.65,2025-05-19
2105,SO-00005305,PRD-00000384,20,6937.8,4242.200000000001,2695.5999999999995,38.85,2025-01-10
2106,SO-00005308,PRD-00000406,1,31.02,20.03,10.989999999999998,35.43,2023-10-16
2107,SO-00005310,PRD-00000369,2,62.18,41.98,20.200000000000003,32.49,2025-04-05
2108,SO-00005312,PRD-00000423,50,7211.5,4311.33,2900.17,40.22,2023-10-20
2109,SO-00005313,PRD-00000209,5,159.85,85.9,73.94999999999999,46.26,2024-04-02
2110,SO-00005315,PRD-00000455,10,252.2,159.5,92.69999999999999,36.76,2025-04-08
2111,SO-00005319,PRD-00000362,10,82.9,55.8,27.10000000000001,32.69,2024-09-05
2112,SO-00005320,PRD-00000132,1,6.44,4.34,2.1000000000000005,32.61,2024-09-12
2113,SO-00005322,PRD-00000461,1,88.9,46.66,42.24000000000001,47.51,2024-12-15
2114,SO-00005324,PRD-00000244,10,492.4,297.2,195.2,39.64,2024-10-20
2115,SO-00005325,PRD-00000401,20,261.2,165.79999999999998,95.4,36.52,2023-09-26
2116,SO-00005327,PRD-00000453,5,23.4,16.35,7.049999999999997,30.13,2024-03-19
2117,SO-00005330,PRD-00000456,15,37.1,24.75,12.350000000000001,33.29,2025-05-29
2118,SO-00005335,PRD-00000407,50,4533.6,2640.5,1893.1000000000004,41.76,2025-05-03
2119,SO-00005336,PRD-00000361,2,25.48,13.92,11.56,45.37,2024-08-24
2120,SO-00005337,PRD-00000065,5,1002.8,625.55,377.25,37.62,2024-02-11
2121,SO-00005340,PRD-00000423,20,2721.34,1669.8,1051.5400000000002,38.64,2025-01-07
2122,SO-00005341,PRD-00000071,1,132.06,104.07,27.99000000000001,21.19,2023-12-12
2123,SO-00005346,PRD-00000192,10,733.4,401.9,331.5,45.2,2024-09-29
2124,SO-00005350,PRD-00000060,2,14.92,8.06,6.859999999999999,45.98,2023-12-26
2125,SO-00005351,PRD-00000303,2,227.4,165.3,62.099999999999994,27.31,2023-12-28
2126,SO-00005353,PRD-00000314,20,665.4,433.0,232.39999999999998,34.93,2023-11-02
2127,SO-00005354,PRD-00000046,50,1572.5,862.5,710.0,45.15,2024-12-01
2128,SO-00005356,PRD-00000043,50,1382.5,735.5,647.0,46.8,2023-12-16
2129,SO-00005357,PRD-00000009,20,585.8,328.5,257.29999999999995,43.92,2025-05-30
2130,SO-00005358,PRD-00000271,1,135.67,91.03,44.639999999999986,32.9,2023-07-08
2131,SO-00005359,PRD-00000251,25,161.78,111.78,50.0,30.91,2023-12-01
2132,SO-00005360,PRD-00000151,15,2505.9,1692.6,813.3000000000002,32.46,2025-01-25
2133,SO-00005361,PRD-00000403,1,22.77,11.96,10.809999999999999,47.47,2024-03-10
2134,SO-00005363,PRD-00000382,10,733.56,466.2,267.35999999999996,36.45,2024-08-11
2135,SO-00005366,PRD-00000020,10,70.01,51.199999999999996,18.81000000000001,26.87,2024-09-18
2136,SO-00005370,PRD-00000382,2,160.96,93.24,67.72000000000001,42.07,2025-03-11
2137,SO-00005373,PRD-00000270,50,578.5,352.0,226.5,39.15,2025-01-08
2138,SO-00005377,PRD-00000475,50,2628.98,1723.06,905.9200000000001,34.46,2023-10-15
2139,SO-00005378,PRD-00000051,1,7.18,4.42,2.76,38.44,2024-05-24
2140,SO-00005379,PRD-00000128,5,93.5,61.2,32.3,34.55,2024-03-14
2141,SO-00005380,PRD-00000096,50,171.5,116.69999999999999,54.80000000000001,31.95,2023-12-15
2142,SO-00005381,PRD-00000209,20,566.94,343.6,223.34000000000003,39.39,2024-01-28
2143,SO-00005384,PRD-00000254,1,12.66,7.3,5.36,42.34,2023-12-31
2144,SO-00005385,PRD-00000244,1,42.92,29.72,13.200000000000003,30.75,2024-04-10
2145,SO-00005389,PRD-00000144,50,14134.0,9089.62,5044.379999999999,35.69,2023-12-30
2146,SO-00005390,PRD-00000263,20,2282.72,1651.2,631.5199999999998,27.67,2024-06-05
2147,SO-00005391,PRD-00000462,5,391.85,262.8,129.05,32.93,2023-11-29
2148,SO-00005395,PRD-00000217,10,33.62,21.200000000000003,12.419999999999995,36.94,2023-10-16
2149,SO-00005397,PRD-00000012,50,300.0,166.5,133.5,44.5,2023-12-12
2150,SO-00005402,PRD-00000361,15,204.3,104.4,99.9,48.9,2025-03-14
2151,SO-00005405,PRD-00000388,15,1539.75,963.5999999999999,576.1500000000001,37.42,2024-05-15
2152,SO-00005408,PRD-00000389,20,3164.19,2242.6,921.5900000000001,29.13,2025-05-09
2153,SO-00005412,PRD-00000433,5,74.85,50.4,24.449999999999996,32.67,2024-01-18
2154,SO-00005413,PRD-00000002,5,38.55,19.8,18.749999999999996,48.64,2024-03-28
2155,SO-00005414,PRD-00000384,15,5203.35,3181.65,2021.7000000000003,38.85,2024-08-27
2156,SO-00005417,PRD-00000402,25,233.25,132.91,100.34,43.02,2023-10-25
2157,SO-00005418,PRD-00000068,2,195.76,132.86,62.89999999999998,32.13,2023-11-07
2158,SO-00005419,PRD-00000165,2,140.42,95.48,44.93999999999998,32.0,2024-07-18
2159,SO-00005421,PRD-00000276,1,37.02,24.87,12.150000000000002,32.82,2025-04-20
2160,SO-00005423,PRD-00000041,20,224.4,154.60000000000002,69.79999999999998,31.11,2023-10-28
2161,SO-00005425,PRD-00000029,1,198.75,111.04,87.71,44.13,2025-02-01
2162,SO-00005426,PRD-00000047,25,2053.75,1389.5,664.25,32.34,2023-09-20
2163,SO-00005428,PRD-00000476,1,43.98,29.53,14.449999999999996,32.86,2024-01-05
2164,SO-00005429,PRD-00000198,50,1009.42,43.14,966.28,95.73,2024-05-16
2165,SO-00005431,PRD-00000286,20,692.4,394.0,298.4,43.1,2024-05-09
2166,SO-00005432,PRD-00000467,50,4228.0,2539.0,1689.0,39.95,2024-04-17
2167,SO-00005438,PRD-00000491,1,9.11,5.47,3.6399999999999997,39.96,2023-08-04
2168,SO-00005440,PRD-00000025,1,227.42,115.11,112.30999999999999,49.38,2024-09-22
2169,SO-00005441,PRD-00000126,2,67.44,37.7,29.739999999999995,44.1,2025-01-15
2170,SO-00005444,PRD-00000245,5,391.07,280.5,110.57,28.27,2025-03-08
2171,SO-00005445,PRD-00000288,1,20.63,13.5,7.129999999999999,34.56,2024-02-28
2172,SO-00005446,PRD-00000497,20,91.0,61.6,29.4,32.31,2024-11-17
2173,SO-00005450,PRD-00000144,2,609.64,353.6,256.03999999999996,42.0,2025-05-21
2174,SO-00005454,PRD-00000038,20,356.47,215.2,141.27000000000004,39.63,2024-11-05
2175,SO-00005455,PRD-00000270,15,173.55,105.6,67.95000000000002,39.15,2025-02-07
2176,SO-00005460,PRD-00000322,25,237.5,144.0,93.5,39.37,2025-01-08
2177,SO-00005461,PRD-00000116,10,369.7,235.6,134.1,36.27,2023-11-22
2178,SO-00005462,PRD-00000391,15,2185.93,1369.35,816.5799999999999,37.36,2024-02-18
2179,SO-00005464,PRD-00000068,2,172.31,132.86,39.44999999999999,22.89,2024-08-28
2180,SO-00005466,PRD-00000142,20,1412.46,815.6,596.86,42.26,2024-06-21
2181,SO-00005468,PRD-00000060,5,40.15,20.150000000000002,19.999999999999996,49.81,2025-04-20
2182,SO-00005471,PRD-00000296,25,74.73,45.22,29.510000000000005,39.49,2024-08-04
2183,SO-00005477,PRD-00000461,20,1778.0,933.1999999999999,844.8000000000001,47.51,2024-09-10
2184,SO-00005483,PRD-00000421,25,2227.05,1416.25,810.8000000000002,36.41,2024-11-17
2185,SO-00005485,PRD-00000217,1,3.76,2.12,1.6399999999999997,43.62,2025-05-17
2186,SO-00005487,PRD-00000309,5,746.76,488.8,257.96,34.54,2025-05-21
2187,SO-00005488,PRD-00000196,10,421.4,250.7,170.7,40.51,2025-06-10
2188,SO-00005491,PRD-00000100,50,461.5,311.5,150.0,32.5,2024-07-13
2189,SO-00005497,PRD-00000167,25,1914.75,1087.3100000000002,827.4399999999998,43.21,2023-11-11
2190,SO-00005499,PRD-00000013,25,101.31,70.5,30.810000000000002,30.41,2024-06-17
2191,SO-00005500,PRD-00000405,2,157.01,116.2,40.80999999999999,25.99,2024-10-01
2192,SO-00005501,PRD-00000084,15,676.47,430.65000000000003,245.82,36.34,2024-04-20
2193,SO-00005503,PRD-00000477,5,162.35,101.75,60.599999999999994,37.33,2024-11-01
2194,SO-00005504,PRD-00000406,50,1551.0,1001.5,549.5,35.43,2024-08-17
2195,SO-00005505,PRD-00000461,15,1333.5,699.9,633.6,47.51,2025-04-07
2196,SO-00005511,PRD-00000124,15,745.65,502.80000000000007,242.8499999999999,32.57,2023-09-14
2197,SO-00005513,PRD-00000418,1,20.39,13.43,6.960000000000001,34.13,2025-01-19
2198,SO-00005515,PRD-00000418,5,95.89,67.15,28.739999999999995,29.97,2025-01-20
2199,SO-00005518,PRD-00000039,15,415.5,239.55,175.95,42.35,2023-12-06
2200,SO-00005519,PRD-00000111,50,6644.08,3739.6,2904.48,43.72,2024-03-28
2201,SO-00005520,PRD-00000348,50,4365.5,2283.0,2082.5,47.7,2024-09-17
2202,SO-00005522,PRD-00000262,50,3539.5,2021.5,1518.0,42.89,2024-05-09
2203,SO-00005523,PRD-00000227,1,61.76,41.42,20.339999999999996,32.93,2024-07-10
2204,SO-00005524,PRD-00000377,10,45.2,30.4,14.800000000000004,32.74,2024-01-03
2205,SO-00005525,PRD-00000399,20,523.4,352.8,170.59999999999997,32.59,2025-03-31
2206,SO-00005527,PRD-00000022,1,74.15,37.68,36.470000000000006,49.18,2024-06-05
2207,SO-00005529,PRD-00000046,2,55.59,34.5,21.090000000000003,37.94,2025-03-12
2208,SO-00005530,PRD-00000098,10,177.2,97.69999999999999,79.5,44.86,2024-06-18
2209,SO-00005532,PRD-00000030,20,250.66,156.6,94.06,37.52,2025-06-08
2210,SO-00005534,PRD-00000038,1,20.7,10.76,9.94,48.02,2024-07-14
2211,SO-00005537,PRD-00000122,2,20.5,11.4,9.1,44.39,2024-02-14
2212,SO-00005538,PRD-00000422,20,1284.65,822.4,462.2500000000001,35.98,2024-03-25
2213,SO-00005539,PRD-00000285,2,163.06,82.44,80.62,49.44,2024-09-07
2214,SO-00005540,PRD-00000002,25,165.1,99.0,66.1,40.04,2024-11-09
2215,SO-00005542,PRD-00000420,15,128.4,73.35,55.05000000000001,42.87,2023-08-26
2216,SO-00005543,PRD-00000243,15,419.55,259.07,160.48000000000002,38.25,2024-01-07
2217,SO-00005546,PRD-00000366,1,30.6,20.59,10.010000000000002,32.71,2023-07-26
2218,SO-00005548,PRD-00000333,2,9.06,5.58,3.4800000000000004,38.41,2024-12-09
2219,SO-00005549,PRD-00000116,50,1848.5,1178.0,670.5,36.27,2024-05-04
2220,SO-00005551,PRD-00000249,25,690.0,369.5,320.5,46.45,2023-09-17
2221,SO-00005553,PRD-00000300,20,161.29,108.39000000000001,52.89999999999998,32.8,2023-08-12
2222,SO-00005554,PRD-00000301,5,384.15,215.39999999999998,168.75,43.93,2024-08-01
2223,SO-00005555,PRD-00000397,50,1711.0,1130.0,581.0,33.96,2023-10-26
2224,SO-00005556,PRD-00000380,10,92.7,62.81,29.89,32.24,2024-06-26
2225,SO-00005557,PRD-00000270,20,217.08,140.8,76.28,35.14,2023-11-29
2226,SO-00005559,PRD-00000179,10,478.0,308.2,169.8,35.52,2024-05-11
2227,SO-00005561,PRD-00000129,2,53.76,31.16,22.599999999999998,42.04,2024-12-04
2228,SO-00005565,PRD-00000010,25,917.72,624.6800000000001,293.03999999999996,31.93,2023-07-13
2229,SO-00005571,PRD-00000181,25,2537.0,1344.25,1192.75,47.01,2025-06-28
2230,SO-00005572,PRD-00000275,2,87.61,61.52,26.089999999999996,29.78,2024-12-20
2231,SO-00005574,PRD-00000047,10,821.5,555.8,265.70000000000005,32.34,2024-08-21
2232,SO-00005577,PRD-00000121,5,56.2,33.050000000000004,23.15,41.19,2025-05-15
2233,SO-00005580,PRD-00000040,1,9.2,6.13,3.0699999999999994,33.37,2024-07-12
2234,SO-00005581,PRD-00000352,20,1276.61,936.0,340.6099999999999,26.68,2025-01-19
2235,SO-00005585,PRD-00000391,50,8304.5,4794.47,3510.0299999999997,42.27,2025-04-30
2236,SO-00005587,PRD-00000369,15,507.0,314.85,192.14999999999998,37.9,2023-08-26
2237,SO-00005588,PRD-00000124,1,49.71,33.52,16.189999999999998,32.57,2024-05-24
2238,SO-00005589,PRD-00000487,50,4095.5,2176.0,1919.5,46.87,2023-12-05
2239,SO-00005592,PRD-00000243,15,419.55,259.07,160.48000000000002,38.25,2024-03-30
2240,SO-00005596,PRD-00000264,25,8581.25,4666.75,3914.5,45.62,2025-03-25
2241,SO-00005597,PRD-00000235,50,2024.89,1456.5,568.3900000000001,28.07,2023-07-06
2242,SO-00005600,PRD-00000408,50,1014.5,638.0,376.5,37.11,2024-04-02
2243,SO-00005603,PRD-00000380,1,9.27,6.33,2.9399999999999995,31.72,2025-01-14
2244,SO-00005604,PRD-00000282,15,106.02,82.95,23.069999999999993,21.76,2024-01-23
2245,SO-00005606,PRD-00000221,10,979.2,636.1600000000001,343.03999999999996,35.03,2024-05-16
2246,SO-00005616,PRD-00000301,2,153.66,86.16,67.5,43.93,2024-11-02
2247,SO-00005618,PRD-00000296,2,6.6,4.18,2.42,36.67,2025-02-23
2248,SO-00005619,PRD-00000276,2,74.04,49.74,24.300000000000004,32.82,2023-12-14
2249,SO-00005620,PRD-00000322,2,19.0,11.52,7.48,39.37,2024-02-24
2250,SO-00005622,PRD-00000372,25,164.5,112.5,52.0,31.61,2024-02-18
2251,SO-00005628,PRD-00000019,5,273.15,169.85,103.29999999999998,37.82,2024-06-17
2252,SO-00005629,PRD-00000210,1,46.09,28.18,17.910000000000004,38.86,2024-02-01
2253,SO-00005631,PRD-00000353,20,277.47,209.0,68.47000000000003,24.68,2024-09-12
2254,SO-00005634,PRD-00000256,20,52.0,27.200000000000003,24.799999999999997,47.69,2024-12-03
2255,SO-00005637,PRD-00000088,1,22.26,13.54,8.720000000000002,39.17,2024-11-07
2256,SO-00005639,PRD-00000194,20,679.59,439.0,240.59000000000003,35.4,2025-01-06
2257,SO-00005640,PRD-00000031,25,4095.25,2526.5,1568.75,38.31,2023-07-26
2258,SO-00005643,PRD-00000188,15,1188.96,758.25,430.71000000000004,36.23,2024-10-14
2259,SO-00005644,PRD-00000480,10,93.2,50.0,43.2,46.35,2024-02-20
2260,SO-00005645,PRD-00000192,5,366.7,200.95,165.75,45.2,2024-05-30
2261,SO-00005648,PRD-00000114,25,712.03,384.75,327.28,45.96,2024-08-23
2262,SO-00005649,PRD-00000232,25,1788.25,1056.65,731.5999999999999,40.91,2024-08-01
2263,SO-00005650,PRD-00000060,5,40.15,20.150000000000002,19.999999999999996,49.81,2024-01-05
2264,SO-00005652,PRD-00000051,2,14.36,8.84,5.52,38.44,2024-10-11
2265,SO-00005663,PRD-00000005,10,856.6,512.1,344.5,40.22,2024-08-28
2266,SO-00005664,PRD-00000158,5,92.9,62.45,30.450000000000003,32.78,2025-05-19
2267,SO-00005666,PRD-00000059,2,84.45,60.82,23.630000000000003,27.98,2023-09-14
2268,SO-00005670,PRD-00000253,25,132.5,80.75,51.75,39.06,2024-11-14
2269,SO-00005675,PRD-00000166,10,384.5,197.2,187.3,48.71,2024-12-13
2270,SO-00005678,PRD-00000211,1,7.57,3.85,3.72,49.14,2025-06-17
2271,SO-00005680,PRD-00000204,20,862.76,540.6,322.15999999999997,37.34,2023-11-29
2272,SO-00005682,PRD-00000419,20,1081.6,648.6,432.9999999999999,40.03,2024-08-29
2273,SO-00005683,PRD-00000132,25,142.72,108.5,34.22,23.98,2025-06-25
2274,SO-00005684,PRD-00000459,10,499.6,312.8,186.8,37.39,2025-05-14
2275,SO-00005686,PRD-00000128,15,260.84,183.6,77.23999999999998,29.61,2023-09-16
2276,SO-00005687,PRD-00000086,25,974.25,617.0,357.25,36.67,2024-06-11
2277,SO-00005688,PRD-00000078,50,1141.0,587.5,553.5,48.51,2024-11-23
2278,SO-00005689,PRD-00000407,50,4782.5,2640.5,2142.0,44.79,2024-07-20
2279,SO-00005692,PRD-00000213,10,48.7,27.400000000000002,21.3,43.74,2024-11-01
2280,SO-00005693,PRD-00000221,10,979.2,636.1600000000001,343.03999999999996,35.03,2024-04-26
2281,SO-00005696,PRD-00000061,5,415.75,280.79999999999995,134.95000000000005,32.46,2024-10-17
2282,SO-00005697,PRD-00000128,25,438.77,306.0,132.76999999999998,30.26,2024-02-16
2283,SO-00005698,PRD-00000170,15,700.5,452.15,248.35000000000002,35.45,2023-11-29
2284,SO-00005699,PRD-00000491,25,227.75,136.75,91.0,39.96,2023-09-01
2285,SO-00005701,PRD-00000311,25,3501.0,1780.0,1721.0,49.16,2025-06-05
2286,SO-00005703,PRD-00000396,25,925.5,542.0,383.5,41.44,2023-12-08
2287,SO-00005704,PRD-00000378,50,875.18,615.5,259.67999999999995,29.67,2025-01-04
2288,SO-00005706,PRD-00000439,2,43.6,26.72,16.880000000000003,38.72,2024-10-23
2289,SO-00005708,PRD-00000414,50,633.0,352.5,280.5,44.31,2024-11-04
2290,SO-00005709,PRD-00000064,1,312.57,196.92,115.65,37.0,2023-08-18
2291,SO-00005710,PRD-00000265,5,966.6,609.55,357.05000000000007,36.94,2024-07-05
2292,SO-00005721,PRD-00000175,50,1109.41,719.0,390.4100000000001,35.19,2023-12-16
2293,SO-00005723,PRD-00000080,2,19.98,10.02,9.96,49.85,2025-03-06
2294,SO-00005726,PRD-00000144,50,16127.5,9089.62,7037.879999999999,43.64,2024-06-26
2295,SO-00005728,PRD-00000065,50,8586.18,6255.5,2330.6800000000003,27.14,2024-01-26
2296,SO-00005732,PRD-00000468,25,2482.75,1514.5,968.25,39.0,2023-08-27
2297,SO-00005733,PRD-00000442,20,198.8,127.20000000000002,71.6,36.02,2025-03-05
2298,SO-00005735,PRD-00000261,10,869.9,647.8,222.10000000000002,25.53,2024-03-15
2299,SO-00005737,PRD-00000306,20,830.4,532.2,298.19999999999993,35.91,2024-09-11
2300,SO-00005738,PRD-00000362,20,152.87,111.6,41.27000000000001,27.0,2023-11-20
2301,SO-00005742,PRD-00000207,2,204.22,127.52,76.7,37.56,2023-07-14
2302,SO-00005746,PRD-00000400,50,438.0,285.48,152.51999999999998,34.82,2024-09-28
2303,SO-00005747,PRD-00000181,5,433.31,268.85,164.45999999999998,37.95,2023-11-06
2304,SO-00005749,PRD-00000024,20,6276.4,3360.7999999999997,2915.6,46.45,2024-11-03
2305,SO-00005751,PRD-00000472,20,1836.2,1009.5999999999999,826.6000000000001,45.02,2024-04-03
2306,SO-00005755,PRD-00000023,2,247.52,127.04,120.48,48.67,2023-07-02
2307,SO-00005757,PRD-00000083,25,632.25,391.21,241.04000000000002,38.12,2024-12-14
2308,SO-00005758,PRD-00000082,20,161.0,103.80000000000001,57.19999999999999,35.53,2024-11-01
2309,SO-00005760,PRD-00000153,5,82.45,43.6,38.85,47.12,2023-07-20
2310,SO-00005761,PRD-00000161,10,138.4,85.5,52.900000000000006,38.22,2024-04-03
2311,SO-00005762,PRD-00000464,20,6105.0,3188.0,2917.0,47.78,2024-06-15
2312,SO-00005766,PRD-00000246,50,1889.0,1150.0,739.0,39.12,2024-02-09
2313,SO-00005768,PRD-00000474,2,65.24,38.52,26.71999999999999,40.96,2025-01-20
2314,SO-00005775,PRD-00000038,2,41.4,21.52,19.88,48.02,2025-03-02
2315,SO-00005779,PRD-00000196,25,897.97,626.75,271.22,30.2,2024-01-10
2316,SO-00005783,PRD-00000156,20,903.4,504.20000000000005,399.19999999999993,44.19,2023-09-22
2317,SO-00005784,PRD-00000348,15,1309.65,684.9,624.7500000000001,47.7,2025-03-20
2318,SO-00005787,PRD-00000195,10,477.6,312.1,165.5,34.65,2025-01-04
2319,SO-00005789,PRD-00000102,25,1524.5,790.77,733.73,48.13,2025-06-12
2320,SO-00005791,PRD-00000302,20,1535.2,787.2,748.0,48.72,2024-08-19
2321,SO-00005793,PRD-00000226,15,753.3,409.34999999999997,343.95,45.66,2025-04-19
2322,SO-00005794,PRD-00000181,10,1014.8,537.7,477.0999999999999,47.01,2023-07-27
2323,SO-00005801,PRD-00000209,5,159.85,85.9,73.94999999999999,46.26,2024-03-04
2324,SO-00005802,PRD-00000352,10,708.3,468.0,240.29999999999995,33.93,2024-11-15
2325,SO-00005808,PRD-00000329,5,124.0,95.8,28.200000000000003,22.74,2024-07-17
2326,SO-00005809,PRD-00000147,10,682.2,408.6,273.6,40.11,2025-02-01
2327,SO-00005810,PRD-00000492,25,160.75,92.75,68.0,42.3,2025-03-31
2328,SO-00005812,PRD-00000066,1,49.52,33.07,16.450000000000003,33.22,2024-09-24
2329,SO-00005814,PRD-00000073,2,31.62,18.1,13.52,42.76,2025-03-19
2330,SO-00005817,PRD-00000457,50,181.41,120.5,60.91,33.58,2023-12-22
2331,SO-00005818,PRD-00000366,5,163.85,102.95,60.89999999999999,37.17,2023-12-07
2332,SO-00005821,PRD-00000489,5,164.8,90.55,74.25000000000001,45.05,2025-05-07
2333,SO-00005823,PRD-00000022,20,1483.0,813.46,669.54,45.15,2024-10-06
2334,SO-00005825,PRD-00000235,20,902.6,582.6,320.0,35.45,2024-10-21
2335,SO-00005826,PRD-00000068,20,1957.6,1226.6000000000001,730.9999999999998,37.34,2023-09-14
2336,SO-00005828,PRD-00000132,50,322.0,217.0,105.0,32.61,2024-11-06
2337,SO-00005829,PRD-00000496,20,66.2,37.400000000000006,28.799999999999997,43.5,2024-11-04
2338,SO-00005833,PRD-00000004,25,1146.0,573.2499999999999,572.7500000000001,49.98,2025-02-13
2339,SO-00005834,PRD-00000086,5,194.85,123.4,71.44999999999999,36.67,2023-11-14
2340,SO-00005836,PRD-00000338,50,1062.0,694.7700000000001,367.2299999999999,34.58,2024-08-22
2341,SO-00005837,PRD-00000430,1,11.21,6.79,4.420000000000001,39.43,2024-12-30
2342,SO-00005840,PRD-00000219,15,741.9,458.09999999999997,283.8,38.25,2025-03-02
2343,SO-00005841,PRD-00000191,2,263.31,150.26,113.05000000000001,42.93,2025-01-06
2344,SO-00005843,PRD-00000164,20,1121.4,602.8,518.6000000000001,46.25,2023-07-10
