id,product_id,product_name,sku,category,warehouse_id,warehouse_name,quantity_on_hand,average_cost,total_value,last_receipt_date,days_since_last_receipt,turns_per_year,last_updated
335,PRD-00000154,Level 24 inch Max,SKU-00154,Tools,WH-002,East Coast Hub,3,22.83,68.49,2025-06-07,368.27538528945297,,2025-06-30
336,PRD-00000154,Level 24 inch Max,SKU-00154,Tools,WH-003,West Coast Center,20,20.17,403.40000000000003,2025-06-07,368.27538528945297,,2025-06-30
337,PRD-00000155,Screwdriver Set 100pc Pro,SKU-00155,Tools,WH-001,Main Distribution Center,102,31.52,3215.04,2025-04-30,406.27538528945297,,2025-06-30
338,PRD-00000155,Screwdriver Set 100pc Pro,SKU-00155,Tools,WH-003,West Coast Center,110,32.31,3554.1000000000004,2025-04-30,406.27538528945297,,2025-06-30
339,PRD-00000156,Wrench Set Adjustable Max,SKU-00156,Tools,WH-001,Main Distribution Center,205,27.53,5643.650000000001,2025-04-11,425.27538528945297,,2025-06-30
340,PRD-00000156,Wrench Set Adjustable Max,SKU-00156,Tools,WH-002,East Coast Hub,251,24.67,6192.17,2025-04-11,425.27538528945297,,2025-06-30
341,PRD-00000157,Pliers Set 5-Piece Plus,SKU-00157,Tools,WH-001,Main Distribution Center,549,22.26,12220.740000000002,2025-01-31,495.27538528945297,,2025-06-30
342,PRD-00000158,Hammer 16oz XL,SKU-00158,Tools,WH-001,Main Distribution Center,381,11.7,4457.7,2024-11-29,558.275385289453,,2025-06-30
343,PRD-00000158,Hammer 16oz XL,SKU-00158,Tools,WH-002,East Coast Hub,438,11.44,5010.719999999999,2024-11-29,558.275385289453,,2025-06-30
344,PRD-00000158,Hammer 16oz XL,SKU-00158,Tools,WH-003,West Coast Center,141,10.04,1415.6399999999999,2024-11-29,558.275385289453,,2025-06-30
345,PRD-00000159,Tape Measure Digital Plus,SKU-00159,Tools,WH-001,Main Distribution Center,214,16.27,3481.7799999999997,2025-06-26,349.27538528945297,,2025-06-30
346,PRD-00000159,Tape Measure Digital Plus,SKU-00159,Tools,WH-003,West Coast Center,119,17.02,2025.3799999999999,2025-06-26,349.27538528945297,,2025-06-30
347,PRD-00000160,Utility Knife XL,SKU-00160,Tools,WH-001,Main Distribution Center,195,5.27,1027.6499999999999,2025-04-14,422.27538528945297,,2025-06-30
348,PRD-00000160,Utility Knife XL,SKU-00160,Tools,WH-003,West Coast Center,49,5.23,256.27000000000004,2025-04-14,422.27538528945297,,2025-06-30
349,PRD-00000161,USB-C Cable HD,SKU-00161,Electronics,WH-001,Main Distribution Center,198,8.23,1629.5400000000002,2025-01-24,502.27538528945297,,2025-06-30
350,PRD-00000161,USB-C Cable HD,SKU-00161,Electronics,WH-003,West Coast Center,414,8.5,3519.0,2025-01-24,502.27538528945297,,2025-06-30
351,PRD-00000162,HDMI Cable 6ft HD,SKU-00162,Electronics,WH-001,Main Distribution Center,55,5.5,302.5,2025-03-07,460.27538528945297,,2025-06-30
352,PRD-00000162,HDMI Cable 6ft HD,SKU-00162,Electronics,WH-002,East Coast Hub,622,6.29,3912.38,2025-03-07,460.27538528945297,,2025-06-30
353,PRD-00000162,HDMI Cable 6ft HD,SKU-00162,Electronics,WH-003,West Coast Center,127,5.74,728.98,2025-03-07,460.27538528945297,,2025-06-30
354,PRD-00000163,Wireless Mouse Max,SKU-00163,Electronics,WH-001,Main Distribution Center,195,16.36,3190.2,2025-04-22,414.27538528945297,,2025-06-30
355,PRD-00000164,Bluetooth Keyboard Max,SKU-00164,Electronics,WH-001,Main Distribution Center,53,33.23,1761.1899999999998,2025-04-12,424.27538528945297,,2025-06-30
356,PRD-00000164,Bluetooth Keyboard Max,SKU-00164,Electronics,WH-002,East Coast Hub,215,35.24,7576.6,2025-04-12,424.27538528945297,,2025-06-30
357,PRD-00000164,Bluetooth Keyboard Max,SKU-00164,Electronics,WH-003,West Coast Center,301,33.02,9939.02,2025-04-12,424.27538528945297,,2025-06-30
358,PRD-00000165,Webcam HD Pro,SKU-00165,Electronics,WH-001,Main Distribution Center,415,41.45,17201.75,2025-06-01,374.27538528945297,,2025-06-30
359,PRD-00000165,Webcam HD Pro,SKU-00165,Electronics,WH-003,West Coast Center,225,41.29,9290.25,2025-06-01,374.27538528945297,,2025-06-30
360,PRD-00000166,USB Hub 7-Port Basic,SKU-00166,Electronics,WH-001,Main Distribution Center,331,21.74,7195.94,2025-03-27,440.27538528945297,,2025-06-30
361,PRD-00000166,USB Hub 7-Port Basic,SKU-00166,Electronics,WH-002,East Coast Hub,252,23.0,5796.0,2025-03-27,440.27538528945297,,2025-06-30
362,PRD-00000166,USB Hub 7-Port Basic,SKU-00166,Electronics,WH-003,West Coast Center,404,21.69,8762.76,2025-03-27,440.27538528945297,,2025-06-30
363,PRD-00000167,Ethernet Switch 8-Port Pro,SKU-00167,Electronics,WH-001,Main Distribution Center,45,48.13,2165.85,2025-05-12,394.27538528945297,,2025-06-30
364,PRD-00000167,Ethernet Switch 8-Port Pro,SKU-00167,Electronics,WH-002,East Coast Hub,237,44.24,10484.880000000001,2025-05-12,394.27538528945297,,2025-06-30
365,PRD-00000167,Ethernet Switch 8-Port Pro,SKU-00167,Electronics,WH-003,West Coast Center,249,46.79,11650.71,2025-05-12,394.27538528945297,,2025-06-30
366,PRD-00000168,Power Strip 6-Outlet XL,SKU-00168,Electronics,WH-001,Main Distribution Center,243,13.21,3210.03,2025-06-26,349.27538528945297,,2025-06-30
367,PRD-00000168,Power Strip 6-Outlet XL,SKU-00168,Electronics,WH-002,East Coast Hub,326,11.26,3670.7599999999998,2025-06-26,349.27538528945297,,2025-06-30
368,PRD-00000168,Power Strip 6-Outlet XL,SKU-00168,Electronics,WH-003,West Coast Center,198,12.96,2566.0800000000004,2025-06-26,349.27538528945297,,2025-06-30
369,PRD-00000169,Surge Protector Max,SKU-00169,Electronics,WH-002,East Coast Hub,58,14.82,859.5600000000001,2025-06-05,370.27538528945297,,2025-06-30
370,PRD-00000169,Surge Protector Max,SKU-00169,Electronics,WH-003,West Coast Center,102,15.52,1583.04,2025-06-05,370.27538528945297,,2025-06-30
371,PRD-00000170,Laptop Stand Premium,SKU-00170,Electronics,WH-001,Main Distribution Center,72,29.68,2136.96,2025-03-20,447.27538528945297,,2025-06-30
372,PRD-00000170,Laptop Stand Premium,SKU-00170,Electronics,WH-002,East Coast Hub,157,26.14,4103.9800000000005,2025-03-20,447.27538528945297,,2025-06-30
373,PRD-00000170,Laptop Stand Premium,SKU-00170,Electronics,WH-003,West Coast Center,170,25.91,4404.7,2025-03-20,447.27538528945297,,2025-06-30
374,PRD-00000171,A4 Paper Ream Basic,SKU-00171,Office Supplies,WH-001,Main Distribution Center,309,4.54,1402.86,2025-02-22,473.27538528945297,,2025-06-30
375,PRD-00000171,A4 Paper Ream Basic,SKU-00171,Office Supplies,WH-002,East Coast Hub,699,4.73,3306.2700000000004,2025-02-22,473.27538528945297,,2025-06-30
376,PRD-00000172,Ballpoint Pens 12-Pack Plus,SKU-00172,Office Supplies,WH-002,East Coast Hub,403,3.0,1209.0,2025-02-20,475.27538528945297,,2025-06-30
377,PRD-00000173,Sticky Notes 3x3 XL,SKU-00173,Office Supplies,WH-001,Main Distribution Center,18,3.2,57.6,2025-05-22,384.27538528945297,,2025-06-30
378,PRD-00000173,Sticky Notes 3x3 XL,SKU-00173,Office Supplies,WH-002,East Coast Hub,256,2.88,737.28,2025-05-22,384.27538528945297,,2025-06-30
379,PRD-00000173,Sticky Notes 3x3 XL,SKU-00173,Office Supplies,WH-003,West Coast Center,206,2.86,589.16,2025-05-22,384.27538528945297,,2025-06-30
380,PRD-00000174,File Folders 100-Pack Lite,SKU-00174,Office Supplies,WH-001,Main Distribution Center,441,8.21,3620.6100000000006,2025-05-19,387.27538528945297,,2025-06-30
381,PRD-00000174,File Folders 100-Pack Lite,SKU-00174,Office Supplies,WH-002,East Coast Hub,31,8.49,263.19,2025-05-19,387.27538528945297,,2025-06-30
382,PRD-00000174,File Folders 100-Pack Lite,SKU-00174,Office Supplies,WH-003,West Coast Center,534,7.97,4255.98,2025-05-19,387.27538528945297,,2025-06-30
383,PRD-00000175,Stapler Heavy Duty XL,SKU-00175,Office Supplies,WH-001,Main Distribution Center,58,12.59,730.22,2024-11-24,563.275385289453,,2025-06-30
384,PRD-00000175,Stapler Heavy Duty XL,SKU-00175,Office Supplies,WH-002,East Coast Hub,103,13.77,1418.31,2024-11-24,563.275385289453,,2025-06-30
385,PRD-00000175,Stapler Heavy Duty XL,SKU-00175,Office Supplies,WH-003,West Coast Center,341,14.18,4835.38,2024-11-24,563.275385289453,,2025-06-30
386,PRD-00000176,Paper Clips Box Pro,SKU-00176,Office Supplies,WH-001,Main Distribution Center,214,1.75,374.5,2025-06-02,373.27538528945297,,2025-06-30
387,PRD-00000176,Paper Clips Box Pro,SKU-00176,Office Supplies,WH-002,East Coast Hub,142,1.79,254.18,2025-06-02,373.27538528945297,,2025-06-30
388,PRD-00000176,Paper Clips Box Pro,SKU-00176,Office Supplies,WH-003,West Coast Center,464,1.76,816.64,2025-06-02,373.27538528945297,,2025-06-30
389,PRD-00000177,Binder Clips Assorted Pro,SKU-00177,Office Supplies,WH-001,Main Distribution Center,344,2.77,952.88,2025-06-18,357.27538528945297,,2025-06-30
390,PRD-00000177,Binder Clips Assorted Pro,SKU-00177,Office Supplies,WH-003,West Coast Center,201,2.8,562.8,2025-06-18,357.27538528945297,,2025-06-30
391,PRD-00000178,Desk Organizer HD,SKU-00178,Office Supplies,WH-001,Main Distribution Center,168,12.71,2135.28,2025-06-25,350.27538528945297,,2025-06-30
392,PRD-00000178,Desk Organizer HD,SKU-00178,Office Supplies,WH-002,East Coast Hub,20,12.38,247.60000000000002,2025-06-25,350.27538528945297,,2025-06-30
393,PRD-00000178,Desk Organizer HD,SKU-00178,Office Supplies,WH-003,West Coast Center,686,12.2,8369.199999999999,2025-06-25,350.27538528945297,,2025-06-30
394,PRD-00000179,Whiteboard 24x36 Plus,SKU-00179,Office Supplies,WH-001,Main Distribution Center,35,30.84,1079.4,2025-04-22,414.27538528945297,,2025-06-30
395,PRD-00000179,Whiteboard 24x36 Plus,SKU-00179,Office Supplies,WH-002,East Coast Hub,484,29.99,14515.16,2025-04-22,414.27538528945297,,2025-06-30
396,PRD-00000179,Whiteboard 24x36 Plus,SKU-00179,Office Supplies,WH-003,West Coast Center,67,30.31,2030.77,2025-04-22,414.27538528945297,,2025-06-30
397,PRD-00000181,SSD 500GB XL,SKU-00181,Computer Hardware,WH-001,Main Distribution Center,48,57.75,2772.0,2025-04-28,408.27538528945297,,2025-06-30
398,PRD-00000181,SSD 500GB XL,SKU-00181,Computer Hardware,WH-003,West Coast Center,80,66.32,5305.599999999999,2025-04-28,408.27538528945297,,2025-06-30
399,PRD-00000182,RAM 16GB DDR4 HD,SKU-00182,Computer Hardware,WH-001,Main Distribution Center,230,49.97,11493.1,2025-06-05,370.27538528945297,,2025-06-30
400,PRD-00000182,RAM 16GB DDR4 HD,SKU-00182,Computer Hardware,WH-002,East Coast Hub,523,46.77,24460.710000000003,2025-06-05,370.27538528945297,,2025-06-30
401,PRD-00000182,RAM 16GB DDR4 HD,SKU-00182,Computer Hardware,WH-003,West Coast Center,68,45.61,3101.48,2025-06-05,370.27538528945297,,2025-06-30
402,PRD-00000183,Mechanical Keyboard XL,SKU-00183,Computer Hardware,WH-001,Main Distribution Center,110,81.0,8910.0,2025-05-02,404.27538528945297,,2025-06-30
403,PRD-00000183,Mechanical Keyboard XL,SKU-00183,Computer Hardware,WH-002,East Coast Hub,152,90.26,13719.52,2025-05-02,404.27538528945297,,2025-06-30
404,PRD-00000183,Mechanical Keyboard XL,SKU-00183,Computer Hardware,WH-003,West Coast Center,175,88.29,15450.750000000002,2025-05-02,404.27538528945297,,2025-06-30
405,PRD-00000184,Monitor 27 inch Pro,SKU-00184,Computer Hardware,WH-001,Main Distribution Center,106,192.11,20363.66,2025-05-31,375.27538528945297,,2025-06-30
406,PRD-00000184,Monitor 27 inch Pro,SKU-00184,Computer Hardware,WH-002,East Coast Hub,102,192.47,19631.94,2025-05-31,375.27538528945297,,2025-06-30
407,PRD-00000184,Monitor 27 inch Pro,SKU-00184,Computer Hardware,WH-003,West Coast Center,387,194.35,75213.45,2025-05-31,375.27538528945297,,2025-06-30
408,PRD-00000185,Graphics Card Entry Lite,SKU-00185,Computer Hardware,WH-001,Main Distribution Center,283,133.82,37871.06,2025-02-08,487.27538528945297,,2025-06-30
409,PRD-00000186,CPU Cooler Basic,SKU-00186,Computer Hardware,WH-001,Main Distribution Center,248,30.45,7551.599999999999,2025-04-27,409.27538528945297,,2025-06-30
410,PRD-00000186,CPU Cooler Basic,SKU-00186,Computer Hardware,WH-002,East Coast Hub,99,30.42,3011.5800000000004,2025-04-27,409.27538528945297,,2025-06-30
411,PRD-00000186,CPU Cooler Basic,SKU-00186,Computer Hardware,WH-003,West Coast Center,45,30.59,1376.55,2025-04-27,409.27538528945297,,2025-06-30
412,PRD-00000187,PC Case Mid Tower HD,SKU-00187,Computer Hardware,WH-001,Main Distribution Center,70,42.7,2989.0,2025-05-21,385.27538528945297,,2025-06-30
413,PRD-00000187,PC Case Mid Tower HD,SKU-00187,Computer Hardware,WH-002,East Coast Hub,406,46.8,19000.8,2025-05-21,385.27538528945297,,2025-06-30
414,PRD-00000187,PC Case Mid Tower HD,SKU-00187,Computer Hardware,WH-003,West Coast Center,260,46.97,12212.199999999999,2025-05-21,385.27538528945297,,2025-06-30
415,PRD-00000188,Power Supply 650W Plus,SKU-00188,Computer Hardware,WH-001,Main Distribution Center,302,51.31,15495.62,2024-02-29,832.275385289453,,2025-06-30
416,PRD-00000189,Motherboard B550 Pro,SKU-00189,Computer Hardware,WH-001,Main Distribution Center,40,113.33,4533.2,2024-10-07,611.275385289453,,2025-06-30
417,PRD-00000189,Motherboard B550 Pro,SKU-00189,Computer Hardware,WH-003,West Coast Center,12,107.17,1286.04,2024-10-07,611.275385289453,,2025-06-30
418,PRD-00000190,NVMe Cable HD,SKU-00190,Computer Hardware,WH-002,East Coast Hub,92,7.24,666.08,2025-05-06,400.27538528945297,,2025-06-30
419,PRD-00000190,NVMe Cable HD,SKU-00190,Computer Hardware,WH-003,West Coast Center,190,7.34,1394.6,2025-05-06,400.27538528945297,,2025-06-30
420,PRD-00000191,Drill Driver Cordless Premium,SKU-00191,Tools,WH-001,Main Distribution Center,273,84.18,22981.140000000003,2025-05-19,387.27538528945297,,2025-06-30
421,PRD-00000191,Drill Driver Cordless Premium,SKU-00191,Tools,WH-003,West Coast Center,146,79.7,11636.2,2025-05-19,387.27538528945297,,2025-06-30
422,PRD-00000192,Socket Set 40-Piece HD,SKU-00192,Tools,WH-001,Main Distribution Center,123,42.53,5231.1900000000005,2025-01-02,524.275385289453,,2025-06-30
423,PRD-00000192,Socket Set 40-Piece HD,SKU-00192,Tools,WH-002,East Coast Hub,65,42.57,2767.05,2025-01-02,524.275385289453,,2025-06-30
424,PRD-00000193,Measuring Tape 25ft HD,SKU-00193,Tools,WH-001,Main Distribution Center,668,9.16,6118.88,2025-05-11,395.27538528945297,,2025-06-30
425,PRD-00000193,Measuring Tape 25ft HD,SKU-00193,Tools,WH-003,West Coast Center,19,9.25,175.75,2025-05-11,395.27538528945297,,2025-06-30
426,PRD-00000194,Level 24 inch Max,SKU-00194,Tools,WH-001,Main Distribution Center,72,22.93,1650.96,2025-06-17,358.27538528945297,,2025-06-30
427,PRD-00000194,Level 24 inch Max,SKU-00194,Tools,WH-002,East Coast Hub,157,25.26,3965.82,2025-06-17,358.27538528945297,,2025-06-30
428,PRD-00000194,Level 24 inch Max,SKU-00194,Tools,WH-003,West Coast Center,402,25.2,10130.4,2025-06-17,358.27538528945297,,2025-06-30
429,PRD-00000195,Screwdriver Set 100pc Max,SKU-00195,Tools,WH-001,Main Distribution Center,175,28.34,4959.5,2025-04-03,433.27538528945297,,2025-06-30
430,PRD-00000195,Screwdriver Set 100pc Max,SKU-00195,Tools,WH-002,East Coast Hub,27,28.92,780.84,2025-04-03,433.27538528945297,,2025-06-30
431,PRD-00000196,Wrench Set Adjustable Basic,SKU-00196,Tools,WH-001,Main Distribution Center,95,25.27,2400.65,2024-07-31,679.275385289453,,2025-06-30
432,PRD-00000196,Wrench Set Adjustable Basic,SKU-00196,Tools,WH-003,West Coast Center,119,23.82,2834.58,2024-07-31,679.275385289453,,2025-06-30
433,PRD-00000197,Pliers Set 5-Piece Lite,SKU-00197,Tools,WH-001,Main Distribution Center,208,19.89,4137.12,2025-03-17,450.27538528945297,,2025-06-30
434,PRD-00000197,Pliers Set 5-Piece Lite,SKU-00197,Tools,WH-002,East Coast Hub,9,17.62,158.58,2025-03-17,450.27538528945297,,2025-06-30
435,PRD-00000197,Pliers Set 5-Piece Lite,SKU-00197,Tools,WH-003,West Coast Center,4,20.34,81.36,2025-03-17,450.27538528945297,,2025-06-30
436,PRD-00000199,Tape Measure Digital Max,SKU-00199,Tools,WH-001,Main Distribution Center,113,13.7,1548.1,2025-02-26,469.27538528945297,,2025-06-30
437,PRD-00000199,Tape Measure Digital Max,SKU-00199,Tools,WH-002,East Coast Hub,538,14.57,7838.66,2025-02-26,469.27538528945297,,2025-06-30
438,PRD-00000200,Utility Knife Max,SKU-00200,Tools,WH-001,Main Distribution Center,133,4.55,605.15,2025-06-16,359.27538528945297,,2025-06-30
439,PRD-00000200,Utility Knife Max,SKU-00200,Tools,WH-002,East Coast Hub,57,4.82,274.74,2025-06-16,359.27538528945297,,2025-06-30
440,PRD-00000200,Utility Knife Max,SKU-00200,Tools,WH-003,West Coast Center,362,4.52,1636.2399999999998,2025-06-16,359.27538528945297,,2025-06-30
441,PRD-00000201,USB-C Cable Basic,SKU-00201,Electronics,WH-001,Main Distribution Center,7,7.44,52.080000000000005,2025-05-14,392.27538528945297,,2025-06-30
442,PRD-00000201,USB-C Cable Basic,SKU-00201,Electronics,WH-002,East Coast Hub,377,7.42,2797.34,2025-05-14,392.27538528945297,,2025-06-30
443,PRD-00000201,USB-C Cable Basic,SKU-00201,Electronics,WH-003,West Coast Center,239,7.42,1773.3799999999999,2025-05-14,392.27538528945297,,2025-06-30
444,PRD-00000202,HDMI Cable 6ft Lite,SKU-00202,Electronics,WH-001,Main Distribution Center,257,5.18,1331.26,2025-04-24,412.27538528945297,,2025-06-30
445,PRD-00000202,HDMI Cable 6ft Lite,SKU-00202,Electronics,WH-002,East Coast Hub,213,5.65,1203.45,2025-04-24,412.27538528945297,,2025-06-30
446,PRD-00000202,HDMI Cable 6ft Lite,SKU-00202,Electronics,WH-003,West Coast Center,60,5.23,313.8,2025-04-24,412.27538528945297,,2025-06-30
447,PRD-00000203,Wireless Mouse Plus,SKU-00203,Electronics,WH-001,Main Distribution Center,5,13.41,67.05,2025-04-12,424.27538528945297,,2025-06-30
448,PRD-00000203,Wireless Mouse Plus,SKU-00203,Electronics,WH-003,West Coast Center,323,14.34,4631.82,2025-04-12,424.27538528945297,,2025-06-30
449,PRD-00000204,Bluetooth Keyboard HD,SKU-00204,Electronics,WH-002,East Coast Hub,162,28.82,4668.84,2025-05-05,401.27538528945297,,2025-06-30
450,PRD-00000204,Bluetooth Keyboard HD,SKU-00204,Electronics,WH-003,West Coast Center,24,26.39,633.36,2025-05-05,401.27538528945297,,2025-06-30
451,PRD-00000205,Webcam HD Basic,SKU-00205,Electronics,WH-002,East Coast Hub,497,40.33,20044.01,2025-03-23,444.27538528945297,,2025-06-30
452,PRD-00000206,USB Hub 7-Port HD,SKU-00206,Electronics,WH-001,Main Distribution Center,190,21.34,4054.6,2025-04-13,423.27538528945297,,2025-06-30
453,PRD-00000206,USB Hub 7-Port HD,SKU-00206,Electronics,WH-003,West Coast Center,342,20.93,7158.0599999999995,2025-04-13,423.27538528945297,,2025-06-30
454,PRD-00000207,Ethernet Switch 8-Port Plus,SKU-00207,Electronics,WH-001,Main Distribution Center,252,60.68,15291.36,2025-05-15,391.27538528945297,,2025-06-30
455,PRD-00000207,Ethernet Switch 8-Port Plus,SKU-00207,Electronics,WH-002,East Coast Hub,576,58.38,33626.880000000005,2025-05-15,391.27538528945297,,2025-06-30
456,PRD-00000208,Power Strip 6-Outlet Lite,SKU-00208,Electronics,WH-002,East Coast Hub,620,13.47,8351.4,2025-05-11,395.27538528945297,,2025-06-30
457,PRD-00000208,Power Strip 6-Outlet Lite,SKU-00208,Electronics,WH-003,West Coast Center,416,12.58,5233.28,2025-05-11,395.27538528945297,,2025-06-30
458,PRD-00000209,Surge Protector Plus,SKU-00209,Electronics,WH-002,East Coast Hub,238,20.5,4879.0,2025-02-16,479.27538528945297,,2025-06-30
459,PRD-00000210,Laptop Stand Max,SKU-00210,Electronics,WH-002,East Coast Hub,154,30.34,4672.36,2025-06-18,357.27538528945297,,2025-06-30
460,PRD-00000211,A4 Paper Ream Basic,SKU-00211,Office Supplies,WH-001,Main Distribution Center,315,4.08,1285.2,2025-06-07,368.27538528945297,,2025-06-30
461,PRD-00000211,A4 Paper Ream Basic,SKU-00211,Office Supplies,WH-002,East Coast Hub,92,3.88,356.96,2025-06-07,368.27538528945297,,2025-06-30
462,PRD-00000211,A4 Paper Ream Basic,SKU-00211,Office Supplies,WH-003,West Coast Center,3,4.61,13.830000000000002,2025-06-07,368.27538528945297,,2025-06-30
463,PRD-00000212,Ballpoint Pens 12-Pack Max,SKU-00212,Office Supplies,WH-001,Main Distribution Center,119,3.86,459.34,2025-04-23,413.27538528945297,,2025-06-30
464,PRD-00000212,Ballpoint Pens 12-Pack Max,SKU-00212,Office Supplies,WH-002,East Coast Hub,311,3.49,1085.39,2025-04-23,413.27538528945297,,2025-06-30
465,PRD-00000212,Ballpoint Pens 12-Pack Max,SKU-00212,Office Supplies,WH-003,West Coast Center,336,3.74,1256.64,2025-04-23,413.27538528945297,,2025-06-30
466,PRD-00000213,Sticky Notes 3x3 HD,SKU-00213,Office Supplies,WH-001,Main Distribution Center,432,3.0,1296.0,2025-04-16,420.27538528945297,,2025-06-30
467,PRD-00000213,Sticky Notes 3x3 HD,SKU-00213,Office Supplies,WH-002,East Coast Hub,222,3.04,674.88,2025-04-16,420.27538528945297,,2025-06-30
468,PRD-00000213,Sticky Notes 3x3 HD,SKU-00213,Office Supplies,WH-003,West Coast Center,57,2.98,169.85999999999999,2025-04-16,420.27538528945297,,2025-06-30
469,PRD-00000214,File Folders 100-Pack Basic,SKU-00214,Office Supplies,WH-003,West Coast Center,193,7.79,1503.47,2025-06-01,374.27538528945297,,2025-06-30
470,PRD-00000215,Stapler Heavy Duty XL,SKU-00215,Office Supplies,WH-001,Main Distribution Center,325,16.23,5274.75,2025-06-06,369.27538528945297,,2025-06-30
471,PRD-00000215,Stapler Heavy Duty XL,SKU-00215,Office Supplies,WH-002,East Coast Hub,284,15.26,4333.84,2025-06-06,369.27538528945297,,2025-06-30
472,PRD-00000215,Stapler Heavy Duty XL,SKU-00215,Office Supplies,WH-003,West Coast Center,444,14.97,6646.68,2025-06-06,369.27538528945297,,2025-06-30
473,PRD-00000216,Paper Clips Box Max,SKU-00216,Office Supplies,WH-002,East Coast Hub,301,1.81,544.8100000000001,2025-03-26,441.27538528945297,,2025-06-30
474,PRD-00000216,Paper Clips Box Max,SKU-00216,Office Supplies,WH-003,West Coast Center,201,1.77,355.77,2025-03-26,441.27538528945297,,2025-06-30
475,PRD-00000217,Binder Clips Assorted Pro,SKU-00217,Office Supplies,WH-001,Main Distribution Center,31,2.18,67.58,2025-01-08,518.275385289453,,2025-06-30
476,PRD-00000217,Binder Clips Assorted Pro,SKU-00217,Office Supplies,WH-002,East Coast Hub,91,2.23,202.93,2025-01-08,518.275385289453,,2025-06-30
477,PRD-00000217,Binder Clips Assorted Pro,SKU-00217,Office Supplies,WH-003,West Coast Center,20,2.17,43.4,2025-01-08,518.275385289453,,2025-06-30
478,PRD-00000218,Desk Organizer HD,SKU-00218,Office Supplies,WH-001,Main Distribution Center,278,11.72,3258.1600000000003,2025-06-21,354.27538528945297,,2025-06-30
479,PRD-00000218,Desk Organizer HD,SKU-00218,Office Supplies,WH-003,West Coast Center,208,10.87,2260.96,2025-06-21,354.27538528945297,,2025-06-30
480,PRD-00000219,Whiteboard 24x36 Lite,SKU-00219,Office Supplies,WH-001,Main Distribution Center,118,25.49,3007.8199999999997,2024-08-01,678.275385289453,,2025-06-30
481,PRD-00000219,Whiteboard 24x36 Lite,SKU-00219,Office Supplies,WH-002,East Coast Hub,238,31.55,7508.900000000001,2024-08-01,678.275385289453,,2025-06-30
482,PRD-00000220,Dry Erase Markers Premium,SKU-00220,Office Supplies,WH-002,East Coast Hub,314,5.61,1761.5400000000002,2025-06-11,364.27538528945297,,2025-06-30
483,PRD-00000220,Dry Erase Markers Premium,SKU-00220,Office Supplies,WH-003,West Coast Center,43,5.1,219.29999999999998,2025-06-11,364.27538528945297,,2025-06-30
484,PRD-00000221,SSD 500GB Premium,SKU-00221,Computer Hardware,WH-002,East Coast Hub,177,61.93,10961.61,2025-06-04,371.27538528945297,,2025-06-30
485,PRD-00000221,SSD 500GB Premium,SKU-00221,Computer Hardware,WH-003,West Coast Center,43,53.15,2285.45,2025-06-04,371.27538528945297,,2025-06-30
486,PRD-00000222,RAM 16GB DDR4 XL,SKU-00222,Computer Hardware,WH-001,Main Distribution Center,98,45.32,4441.36,2025-05-18,388.27538528945297,,2025-06-30
487,PRD-00000222,RAM 16GB DDR4 XL,SKU-00222,Computer Hardware,WH-003,West Coast Center,245,43.22,10588.9,2025-05-18,388.27538528945297,,2025-06-30
488,PRD-00000223,Mechanical Keyboard Max,SKU-00223,Computer Hardware,WH-002,East Coast Hub,135,79.55,10739.25,2025-02-15,480.27538528945297,,2025-06-30
489,PRD-00000224,Monitor 27 inch Lite,SKU-00224,Computer Hardware,WH-001,Main Distribution Center,149,176.95,26365.55,2025-02-12,483.27538528945297,,2025-06-30
490,PRD-00000224,Monitor 27 inch Lite,SKU-00224,Computer Hardware,WH-002,East Coast Hub,243,190.36,46257.48,2025-02-12,483.27538528945297,,2025-06-30
491,PRD-00000225,Graphics Card Entry HD,SKU-00225,Computer Hardware,WH-001,Main Distribution Center,666,126.6,84315.59999999999,2025-05-28,378.27538528945297,,2025-06-30
492,PRD-00000225,Graphics Card Entry HD,SKU-00225,Computer Hardware,WH-002,East Coast Hub,20,127.47,2549.4,2025-05-28,378.27538528945297,,2025-06-30
493,PRD-00000225,Graphics Card Entry HD,SKU-00225,Computer Hardware,WH-003,West Coast Center,125,130.01,16251.249999999998,2025-05-28,378.27538528945297,,2025-06-30
494,PRD-00000226,CPU Cooler HD,SKU-00226,Computer Hardware,WH-001,Main Distribution Center,101,28.47,2875.47,2025-03-05,462.27538528945297,,2025-06-30
495,PRD-00000226,CPU Cooler HD,SKU-00226,Computer Hardware,WH-002,East Coast Hub,639,31.77,20301.03,2025-03-05,462.27538528945297,,2025-06-30
496,PRD-00000226,CPU Cooler HD,SKU-00226,Computer Hardware,WH-003,West Coast Center,253,30.61,7744.33,2025-03-05,462.27538528945297,,2025-06-30
497,PRD-00000227,PC Case Mid Tower XL,SKU-00227,Computer Hardware,WH-001,Main Distribution Center,522,41.87,21856.14,2025-03-04,463.27538528945297,,2025-06-30
498,PRD-00000227,PC Case Mid Tower XL,SKU-00227,Computer Hardware,WH-002,East Coast Hub,225,40.15,9033.75,2025-03-04,463.27538528945297,,2025-06-30
499,PRD-00000227,PC Case Mid Tower XL,SKU-00227,Computer Hardware,WH-003,West Coast Center,157,43.68,6857.76,2025-03-04,463.27538528945297,,2025-06-30
500,PRD-00000228,Power Supply 650W HD,SKU-00228,Computer Hardware,WH-002,East Coast Hub,177,64.93,11492.61,2025-06-02,373.27538528945297,,2025-06-30
